***********************************
《电脑报》黑榜(R)恶意网址屏蔽文件    
版本号：2010.11.1特别版
编辑陈邓新策划和监制
警告：不得将此数据用于违法犯罪行为！
POWER BY www.mwsl.org.cn
***********************************
127.0.0.1 localhost
0.0.0.0 judoinfo.com
0.0.0.0 juk7ik.3322.org
0.0.0.0 julionejurmon.com
0.0.0.0 jupitermotors.com.au
0.0.0.0 juyg.8800.org
0.0.0.0 jw961.cn
0.0.0.0 jx.changyou.com
0.0.0.0 jx3.bigfoot-l78.com.cn
0.0.0.0 jx5178.3322.org
0.0.0.0 jxox.8800.org
0.0.0.0 jz926.3322.org
0.0.0.0 k.6xx8.com
0.0.0.0 k.kekese.com
0.0.0.0 k001.2288.org
0.0.0.0 k17mm.3322.org
0.0.0.0 k927.9559cck.cn
0.0.0.0 kaba.979797.net
0.0.0.0 kaba.duozz.com
0.0.0.0 kai.ppvsrs.com
0.0.0.0 kaixin-200.com
0.0.0.0 kaj11mv122i.com
0.0.0.0 kaksosatblog.info
0.0.0.0 kan.sewytwang.info
0.0.0.0 kan03.9966.org
0.0.0.0 kan05.9966.org
0.0.0.0 kan06.9966.org
0.0.0.0 kan08.9966.org
0.0.0.0 kanshou1.3322.org
0.0.0.0 kao17.cn
0.0.0.0 karioni.net
0.0.0.0 kaspersky.ccfish.cn
0.0.0.0 kav.9iwawa.com
0.0.0.0 kazirnayatema.cn
0.0.0.0 kcot.3322.org
0.0.0.0 kdddaber.com
0.0.0.0 keailou.adwa23.com
0.0.0.0 kel.2012avi.com
0.0.0.0 kertenkelereklam.com
0.0.0.0 keybizz.org
0.0.0.0 kh76t.3322.org
0.0.0.0 kied.9966.org
0.0.0.0 kievsk.com
0.0.0.0 kingdol.com
0.0.0.0 kingstar.3322.org
0.0.0.0 kj33ijfek.cn
0.0.0.0 kj8l.kmip.net
0.0.0.0 kjbdr.in
0.0.0.0 kjy6fj.3322.org
0.0.0.0 kk.henhao321.cn
0.0.0.0 kkaabb.w19.dvbbs.net
0.0.0.0 kkaf.dns0755.net
0.0.0.0 kkaj.dns0755.net
0.0.0.0 kkak.dns0755.net
0.0.0.0 kkan.dns0755.net
0.0.0.0 kkbobo.net
0.0.0.0 kkhaomm.cn
0.0.0.0 kkkk789.8866.org
0.0.0.0 kkloirr.3322.org
0.0.0.0 kliuresd.7766.org
0.0.0.0 kmcc.send4u.co.kr
0.0.0.0 kmm.ss.la
0.0.0.0 kmm58.com
0.0.0.0 knownsec.8800.org
0.0.0.0 ko.abcdnf.com
0.0.0.0 kof.flashwing.net
0.0.0.0 kojd.9966.org
0.0.0.0 kokkosik.com
0.0.0.0 kolinhopewaqs.com
0.0.0.0 komojoke.cn
0.0.0.0 kout.tbag.info
0.0.0.0 kpaxikey.cn
0.0.0.0 kpizuyuw.cn
0.0.0.0 kruisverheffingbrugge.be
0.0.0.0 ku.perfectexe.com
0.0.0.0 ku1.installstorm.com
0.0.0.0 ku4000.cn
0.0.0.0 kuaiboba.com
0.0.0.0 kugoux032.hs3mmt.com
0.0.0.0 kukerq.com
0.0.0.0 kumogroup.cn
0.0.0.0 kurtz-media.com
0.0.0.0 kusika.ru
0.0.0.0 kuwaityah.100free.com
0.0.0.0 kvf.dns0755.net
0.0.0.0 kwaada.info
0.0.0.0 kybbt.cn
0.0.0.0 l11l10oo0.qaqa126.8866.org
0.0.0.0 la2slash.ru
0.0.0.0 lagunabich.cn
0.0.0.0 lalafafa123369.midea.gx.cn
0.0.0.0 lalocationmanager.com
0.0.0.0 langke.bad.mn
0.0.0.0 langmm.us.to
0.0.0.0 lanuevaeradeldesarrollo.com
0.0.0.0 leakstar.com
0.0.0.0 leoe.3322.org
0.0.0.0 leonardandself.com
0.0.0.0 lesso.ppeb.tk
0.0.0.0 leus.akpe.name
0.0.0.0 li28.vicp.net
0.0.0.0 lian.10000ip.cn
0.0.0.0 liao.577renti.cn
0.0.0.0 liao.mm972.com
0.0.0.0 linbiao.9966.org
0.0.0.0 linezing.8800.org
0.0.0.0 lingqi-taobao.com
0.0.0.0 link666.info
0.0.0.0 linshi1.8888168.cn
0.0.0.0 lir.nna.cc
0.0.0.0 litianyi.down.lv-n.cn
0.0.0.0 liudidi.9966.org
0.0.0.0 liuhecai.cc
0.0.0.0 liushizhounian.qqxuexiao.com
0.0.0.0 liuyang.h19.y733.cn
0.0.0.0 liy.nna.cc
0.0.0.0 lky.nna.cc
0.0.0.0 llwa.3322.org
0.0.0.0 lly9.com
0.0.0.0 lm.qsjiuba.com
0.0.0.0 lnt888.3322.org
0.0.0.0 lo1j.8800.org
0.0.0.0 loading.own.cz
0.0.0.0 lodfewpleaser.com
0.0.0.0 los.nna.cc
0.0.0.0 loveing.count.xj.cn
0.0.0.0 lovexe04.9966.org
0.0.0.0 loveyou.wwooaini88
0.0.0.0 lscode.3322.org
0.0.0.0 lucheng.us
0.0.0.0 luckweb.8866.org
0.0.0.0 lucyy.8800.org
0.0.0.0 luort.com
0.0.0.0 lvjht.eu
0.0.0.0 lzey.3322.org
0.0.0.0 m-qq.com
0.0.0.0 m.99081.com
0.0.0.0 m468.3322.org
0.0.0.0 m6mm.info
0.0.0.0 ma118.com
0.0.0.0 mac.ak737.cn
0.0.0.0 mail.com.sina-va.cn
0.0.0.0 mail.qq.com.wwvv.us
0.0.0.0 mail.you8x.com
0.0.0.0 mailobaolavajato.gratix.com.br
0.0.0.0 mailvip1-6-3.cn
0.0.0.0 man4polis.com
0.0.0.0 maopian.cc
0.0.0.0 maopian.in
0.0.0.0 marcopolo.uk.net
0.0.0.0 masterwanker.com
0.0.0.0 maximmusprobivus.com
0.0.0.0 mbr3.cn
0.0.0.0 mck36.3322.org
0.0.0.0 mcxb.34689.tk
0.0.0.0 mdsfd.cn
0.0.0.0 mediashares.in
0.0.0.0 mefa.ws
0.0.0.0 mejac.com
0.0.0.0 members.multimania.co.uk
0.0.0.0 meter.6600.org
0.0.0.0 mggyu.info
0.0.0.0 mh-2.gnet.ba
0.0.0.0 mh.3gali.com
0.0.0.0 mhg65.3322.org
0.0.0.0 mhzxz.com
0.0.0.0 microsoft-2010mail.com
0.0.0.0 microsoft08.9966.org
0.0.0.0 microsoft11.8800.org
0.0.0.0 microsoft17.7766.org
0.0.0.0 microsoft23.9966.org
0.0.0.0 microsoft28.6600.org
0.0.0.0 microsoftinc.fileave.com
0.0.0.0 mimaer.3322.org
0.0.0.0 mimi.15kav.info
0.0.0.0 mir.sdomi.cn
0.0.0.0 mir2.sdo.mx
0.0.0.0 mir2.sdoma.cn
0.0.0.0 mir2.sdorm.cn
0.0.0.0 mir2.snd0.com
0.0.0.0 mirh2.com
0.0.0.0 mirs.sh.cn
0.0.0.0 mirxc.com
0.0.0.0 mister-f.com
0.0.0.0 mjisuvrmthr.com
0.0.0.0 mjjia.cn
0.0.0.0 mm.568wyt.com
0.0.0.0 mm.700wyt.com
0.0.0.0 mm.97gan2.info
0.0.0.0 mm.aa88567.cn
0.0.0.0 mm.niuniujidid.com
0.0.0.0 mm.qeshow.com
0.0.0.0 mm16.net
0.0.0.0 mm214.com
0.0.0.0 mm22.kmip.net
0.0.0.0 mmhouse.info
0.0.0.0 mmhouse.me
0.0.0.0 mml1.com
0.0.0.0 mmmbsbt.co.cc
0.0.0.0 mmpp258.com
0.0.0.0 mmpp321.com
0.0.0.0 mmpp654.com
0.0.0.0 mmv88.info
0.0.0.0 mmxxmmm.cn
0.0.0.0 mo.163wyt.com
0.0.0.0 mo.997wyt.com
0.0.0.0 mo171.cn
0.0.0.0 mobileauto1.com
0.0.0.0 mohotwrxst.info
0.0.0.0 montlimal.co.cc
0.0.0.0 moumom.cn
0.0.0.0 movie.joy.cn
0.0.0.0 mrp4xspei.cmtwo.cn
0.0.0.0 mstrh4.cn
0.0.0.0 mumalian.50webs.com
0.0.0.0 music.163wgw.com
0.0.0.0 musicmobi.com.cn
0.0.0.0 mutant-star.net
0.0.0.0 mvpq1.6600.org
0.0.0.0 mvpqq.6600.org
0.0.0.0 my-correios.com
0.0.0.0 my.me-1.info
0.0.0.0 my111.info
0.0.0.0 myar.dns0755.net
0.0.0.0 mybox-xxx.narod2.ru
0.0.0.0 mychina1.cn
0.0.0.0 myico3.3322.org
0.0.0.0 mymir.sdo1.cn
0.0.0.0 mymir.sdq.name
0.0.0.0 myndomain.info
0.0.0.0 myoneads.info
0.0.0.0 mypics.fileave.com
0.0.0.0 mysamsungapps.net
0.0.0.0 myskynet.info
0.0.0.0 mysq1.cn
0.0.0.0 mytotalscanner17.com
0.0.0.0 myud.jiakao.net.cn
0.0.0.0 mywebsearch.com
0.0.0.0 n97.6600.org
0.0.0.0 n97.7766.org
0.0.0.0 nb.09202.com
0.0.0.0 nb2sw.cn
0.0.0.0 nba.charw.com
0.0.0.0 nbadata.9966.org
0.0.0.0 nbbfrdfsfe.8800.org
0.0.0.0 nbdmm.3322.org
0.0.0.0 nbtj.114anhui.com
0.0.0.0 ndt.110mb.com
0.0.0.0 neenos.cn
0.0.0.0 nenastiya.cn
0.0.0.0 nenoos.com
0.0.0.0 news.21npc.com
0.0.0.0 news.2duche.com
0.0.0.0 news.3gmobile.hk
0.0.0.0 newxxxvideos.in
0.0.0.0 ngfres.com
0.0.0.0 ngy56hgjf.3322.org
0.0.0.0 ngytrd.com
0.0.0.0 nhy655.3322.org
0.0.0.0 nhy7ubgv.114anhui.com
0.0.0.0 nhyy888.3322.org
0.0.0.0 ni0.ss.la
0.0.0.0 nia.xnum.cn
0.0.0.0 nib.xnum.cn
0.0.0.0 nickiminajbuttexsposed.com
0.0.0.0 nifeng03.3322.org
0.0.0.0 niggals.com
0.0.0.0 nisim-tw.com
0.0.0.0 niuniu3.cn
0.0.0.0 njfr.klkl111.8866.org
0.0.0.0 nju7yd.3322.org
0.0.0.0 nm11df.cn
0.0.0.0 nmgzlt.cn
0.0.0.0 nmll.3322.org
0.0.0.0 nnndcmy.3322.org
0.0.0.0 nnw169.info
0.0.0.0 nnyp.net.cn
0.0.0.0 no1.vv01.info
0.0.0.0 nochedebuenosaires.com
0.0.0.0 nonamedomain.in
0.0.0.0 nonoes.cn
0.0.0.0 nonoss.cn
0.0.0.0 novatoriz.cn
0.0.0.0 ns.ipp.com.ru
0.0.0.0 ns1.vv05.info
0.0.0.0 ns123.com.cn
0.0.0.0 ntrjj.cn
0.0.0.0 nusatorkaleprovis.com
0.0.0.0 nvidiaupdate.net
0.0.0.0 nyelec.tcl.com
0.0.0.0 o.CAIPIAOYUCE.INFO
0.0.0.0 o.hope2012.info
0.0.0.0 o.m6co.net
0.0.0.0 o753159.fileave.com
0.0.0.0 oa.dfac.com
0.0.0.0 occg.com.cn
0.0.0.0 odn45qa555l.com
0.0.0.0 officea.flnet.org
0.0.0.0 ok.400wyt.com
0.0.0.0 ok.abcdnf.com
0.0.0.0 ok.paofangwuyuetian.info
0.0.0.0 ok.qvodiii.com
0.0.0.0 ok881210.8866.org
0.0.0.0 okiloi123.3322.org
0.0.0.0 olwcqw.3322.org
0.0.0.0 omega.86biao.com
0.0.0.0 omg-funny-i-gotcha.com
0.0.0.0 ona.hco.cc
0.0.0.0 onelun.cn
0.0.0.0 oni.hco.cc
0.0.0.0 online-media-archive.net
0.0.0.0 online.guo360.co.cc
0.0.0.0 onpress.com.sg
0.0.0.0 org-edu.ru
0.0.0.0 oungholman.com
0.0.0.0 oxmu.7766.org
0.0.0.0 p.cpm9v.cn
0.0.0.0 p1.hhbbs.info
0.0.0.0 p1.images22.51img1.com
0.0.0.0 p1.ujde90s.info
0.0.0.0 p2.images22.51img1.com
0.0.0.0 p22.likehh.com
0.0.0.0 p2p.cc440.com
0.0.0.0 p2p.cs770.com
0.0.0.0 p3.images22.51img1.com
0.0.0.0 p5.highsms.com
0.0.0.0 p7ld.cn
0.0.0.0 p8.9iwawa.com
0.0.0.0 paganinihttpdown.go.3322.org
0.0.0.0 pagead3.googlesyndications.co.cc
0.0.0.0 pagead4.googlesyndications.co.cc
0.0.0.0 paobar.com
0.0.0.0 parkelec.co.kr
0.0.0.0 parking.139app.3322.org
0.0.0.0 partner.name8.cn
0.0.0.0 pcb.uub.cc
0.0.0.0 pcikpt.vicp.net
0.0.0.0 pconguard.com
0.0.0.0 pda.buo.cc
0.0.0.0 pdl.lcn.cc
0.0.0.0 pefpuklkoyl.com
0.0.0.0 phaizeipeu.ru
0.0.0.0 photobucket.gcfmv.org
0.0.0.0 pic.2bj.cn
0.0.0.0 pic.360gan.com
0.0.0.0 pic.iwillhavesexygirls.com
0.0.0.0 pic1.images-yite.cn
0.0.0.0 ping600.info
0.0.0.0 pingan3.3322.org
0.0.0.0 pjkb.info
0.0.0.0 play.mezoka.com
0.0.0.0 play.rn35.com
0.0.0.0 plimd.net
0.0.0.0 plskababaverygood.com
0.0.0.0 pn-cctv.cn
0.0.0.0 podaritemne.spb.ru
0.0.0.0 poemail-xx.com
0.0.0.0 poiujhnbg.com
0.0.0.0 poker500.ro
0.0.0.0 pop3.123fga.cn
0.0.0.0 popkarrt.cn
0.0.0.0 popopo2.com
0.0.0.0 popu.16768.com
0.0.0.0 pornhub.com
0.0.0.0 posadaladesmera.es
0.0.0.0 povg.info
0.0.0.0 poxz.net
0.0.0.0 pozeml.com
0.0.0.0 pozemle.cn
0.0.0.0 pp.aloneong.info
0.0.0.0 pp10.info
0.0.0.0 pp6789.com
0.0.0.0 pp99bb.cn
0.0.0.0 ppa.hco.cc
0.0.0.0 ppd.hco.cc
0.0.0.0 ppe.hco.cc
0.0.0.0 ppe.uub.cc
0.0.0.0 ppf.uub.cc
0.0.0.0 ppg.uub.cc
0.0.0.0 ppp.qa111.8866.org
0.0.0.0 pps.bestuusee.info
0.0.0.0 ppvod2010.cn
0.0.0.0 presentes.com.cn
0.0.0.0 priztersmon.com
0.0.0.0 promed-net.com
0.0.0.0 promo-park.ru
0.0.0.0 pt930.9966.org
0.0.0.0 pxjsxx.com
0.0.0.0 pzyou.us
0.0.0.0 q.4bh.info
0.0.0.0 q.cptiandi.net
0.0.0.0 q.nje1.cn
0.0.0.0 q.nje2.cn
0.0.0.0 q132.cn
0.0.0.0 q2009q.com
0.0.0.0 q2010-vipa.com
0.0.0.0 q9sx.cn
0.0.0.0 qazwsx1618.w189.dvbbs.net
0.0.0.0 qcd127.com
0.0.0.0 qd.netkill.com.cn
0.0.0.0 qdledo.8866.org
0.0.0.0 qer67.com
0.0.0.0 qgnghx2qa.cmtwo.cn
0.0.0.0 qhf9.cn
0.0.0.0 qhjcwfbqthr.com
0.0.0.0 qingse99.3322.org
0.0.0.0 qingss.3322.org
0.0.0.0 qiu1984.2288.org
0.0.0.0 qizin.net
0.0.0.0 qjvod.3322.org
0.0.0.0 qk102.com
0.0.0.0 qm1.bbshh.info
0.0.0.0 qm8.bbshh.com
0.0.0.0 qnq61.cn
0.0.0.0 qq-2009-vip.cn
0.0.0.0 qq-2009tx.com
0.0.0.0 qq-2009vp.cn
0.0.0.0 qq-a2009.cn
0.0.0.0 qq-qq10n.cn
0.0.0.0 qq-tt09.cn
0.0.0.0 qq-vip55.cn
0.0.0.0 qq-vj6.cn
0.0.0.0 qq-x666.cn
0.0.0.0 qq.10zn.cn
0.0.0.0 qq.265lian.com
0.0.0.0 qq.344aa.com
0.0.0.0 qq.388huh.in
0.0.0.0 qq.61-3.com
0.0.0.0 qq.9800qq.in
0.0.0.0 qq.com.gfdgg.in
0.0.0.0 qq.hlsli.info
0.0.0.0 qq.qqq58.cn
0.0.0.0 qq.s132.288idc.com
0.0.0.0 qq01.cptiandi.com
0.0.0.0 qq1.bbshh.info
0.0.0.0 qq10000-vip.cn
0.0.0.0 qq10000ky.cn
0.0.0.0 qq10c.net
0.0.0.0 qq10txx.com
0.0.0.0 qq12345.kmip.net
0.0.0.0 qq168.six6.net
0.0.0.0 qq199vip.cn
0.0.0.0 qq200909.com.cn
0.0.0.0 qq2009ds3.w223.bizcn.com
0.0.0.0 qq2009et.com
0.0.0.0 qq2010szn.com
0.0.0.0 qq2010vip.org
0.0.0.0 qq33fsdwds.3322.org
0.0.0.0 qq56.os.io
0.0.0.0 qq5658.com
0.0.0.0 qq6523.cn
0.0.0.0 qq68.sov.cc
0.0.0.0 qq86666.cn
0.0.0.0 qq8899.002.szflw.com
0.0.0.0 qq8d8.cn
0.0.0.0 qq949023.free2.iisiisiis.com
0.0.0.0 qqad2009.cn
0.0.0.0 qqajkluioy.3322.org
0.0.0.0 qqaon.com
0.0.0.0 qqaou.com
0.0.0.0 qqaov.com
0.0.0.0 qqazxc.cn
0.0.0.0 qqbrtr.cn
0.0.0.0 qqcej.cn
0.0.0.0 qqcj.6x.to
0.0.0.0 qqcmts.cn
0.0.0.0 qqcs2009.cn
0.0.0.0 qqddzznn.8866.org
0.0.0.0 qqen10000.in
0.0.0.0 qqfarmb.cn
0.0.0.0 qqfarmd.cn
0.0.0.0 qqfarme.cn
0.0.0.0 qqfarmg.cn
0.0.0.0 qqfarmr.cn
0.0.0.0 qqfarmw.cn
0.0.0.0 qqfarmx.cn
0.0.0.0 qqfarmy.cn
0.0.0.0 qqfrw.cn
0.0.0.0 qqh2009.com
0.0.0.0 qqhaomm.cn
0.0.0.0 qqhx.uugua.cn
0.0.0.0 qqju.org
0.0.0.0 qql10.cn
0.0.0.0 qqm.name
0.0.0.0 qqnae.com
0.0.0.0 qqo68.cn
0.0.0.0 qqokip.com
0.0.0.0 qqokq.com
0.0.0.0 qqootv.cn
0.0.0.0 qqpkz.com
0.0.0.0 qqq325698.7766.org
0.0.0.0 qqqq2009.com
0.0.0.0 qqrgb.cn
0.0.0.0 qqsevice.com.cn
0.0.0.0 qqsp09.cn
0.0.0.0 qqt10zn.cn
0.0.0.0 qqtouxiang.keaiq.com
0.0.0.0 qqtq.open2009.net
0.0.0.0 qqtrrt.com.cn
0.0.0.0 qqttb8.com
0.0.0.0 qqtvzb.9966.org
0.0.0.0 qqtxun.cn
0.0.0.0 qqtxvip9.com
0.0.0.0 qquc.0130.6464.cn
0.0.0.0 qqupm.cn
0.0.0.0 qqv0088.com.cn
0.0.0.0 qqv8v.com
0.0.0.0 qqvip.org
0.0.0.0 qqvip009.com
0.0.0.0 qqvip2.cn
0.0.0.0 qqvip2010k.com
0.0.0.0 qqvip33.cn
0.0.0.0 qqvip8.com
0.0.0.0 qqvipo.usa58.net
0.0.0.0 qqvong.cn
0.0.0.0 qqwangqq.info
0.0.0.0 qqwet.com
0.0.0.0 qqxs6.cn
0.0.0.0 qqxuy.cn
0.0.0.0 qqyf09.cn
0.0.0.0 qqzaj.com
0.0.0.0 qqzock.cn
0.0.0.0 qqzxcjklhgy.3322.org
0.0.0.0 qqzzxxaass.3322.org
0.0.0.0 qs.654wyt.com
0.0.0.0 qtfee.com
0.0.0.0 quanj2ia.count.xj.cn
0.0.0.0 quu.wqiu.x.eki.ssk.os.972wyt.com
0.0.0.0 qvod-8.cn
0.0.0.0 qvod.6w969.com
0.0.0.0 qvod.8q10.cn
0.0.0.0 qvod.dyshy.com
0.0.0.0 qvod088.com
0.0.0.0 qvodabc.info
0.0.0.0 qw.qqsiv.com
0.0.0.0 qw2009k.cn
0.0.0.0 qwedasertafoas.com
0.0.0.0 qwr1.cn
0.0.0.0 qwr7.cn
0.0.0.0 qwwz.free.mingyao.net
0.0.0.0 qxqx.7766.org
0.0.0.0 qzt56.com
0.0.0.0 r.4bh.info
0.0.0.0 r.cmst.info
0.0.0.0 r.tlinee.com.cn
0.0.0.0 r1.xwsfx.com
0.0.0.0 r2.xwsfx.com
0.0.0.0 r22.9966.org
0.0.0.0 r25281.nb.host192-168-1-2.com
0.0.0.0 r3.xwsfx.com
0.0.0.0 r4ikm.cn
0.0.0.0 ra03.k9f4.com
0.0.0.0 rabbityzp.3322.org
0.0.0.0 radiobelea.ro
0.0.0.0 rammhz.co.cc
0.0.0.0 rapidshare.com
0.0.0.0 ravelotti.cn
0.0.0.0 rc.r-c.co.kr
0.0.0.0 reallypulse.com
0.0.0.0 recover88888.com
0.0.0.0 reg.zqgame.com
0.0.0.0 reishus.de
0.0.0.0 rekrute.net
0.0.0.0 renbense.com
0.0.0.0 rene-xl.bzctoons.net
0.0.0.0 renrenwang.me
0.0.0.0 rewdsds333.8866.org
0.0.0.0 rewqsddq.t35.com
0.0.0.0 rftgyh890.8866.org
0.0.0.0 riblo21zone.xorg.pl
0.0.0.0 riwanlaobrilaoli44.3322.org
0.0.0.0 rrr784512.7766.org
0.0.0.0 rs403tl2.rapidshare.com
0.0.0.0 rs944l32.rapidshare.com
0.0.0.0 rss-lenta-news.ru
0.0.0.0 rt163.info
0.0.0.0 rubos.in
0.0.0.0 rx11.086327.com
0.0.0.0 rx11.u2h6n.com
0.0.0.0 rx11.wt7i8.cn
0.0.0.0 rx11.zy8s3.cn
0.0.0.0 rz12.135831.com
0.0.0.0 rz12.8u9i.com
0.0.0.0 rzsdo.com
0.0.0.0 s.163686.cn
0.0.0.0 s15.b387yh3uyh.3322.org
0.0.0.0 s1system.com
0.0.0.0 s23.b387yh3uyh.3322.org
0.0.0.0 s33.idc.xpli.cn
0.0.0.0 sa13.a2j9x.com
0.0.0.0 sa13.t12hg.com
0.0.0.0 safe.eloer.cn
0.0.0.0 safe.sucop.info
0.0.0.0 saferew3.8866.org
0.0.0.0 sag11.9966.org
0.0.0.0 sag34.3322.org
0.0.0.0 sao30.com
0.0.0.0 sb.perfectexe.com
0.0.0.0 sbl123.3322.org
0.0.0.0 sbu0.8800.org
0.0.0.0 sc7w.cn
0.0.0.0 scaner-file.tk
0.0.0.0 scaner-rip.tk
0.0.0.0 scaner-sbite.tk
0.0.0.0 scantoolsite.com
0.0.0.0 scanw.3322.org
0.0.0.0 scanw.8800.org
0.0.0.0 scanw.8866.org
0.0.0.0 scw666.com
0.0.0.0 scw678.cn
0.0.0.0 sdagfsaf.3322.org
0.0.0.0 sdff54g.3322.org
0.0.0.0 sdgdfgbe.3322.org
0.0.0.0 sdo.ms
0.0.0.0 sdse12345.cn
0.0.0.0 se.0512pw.com.cn
0.0.0.0 se.1234cao.com
0.0.0.0 se.1234xxx.com
0.0.0.0 se.123haobaidu.com
0.0.0.0 se.125wyt.com
0.0.0.0 se.163wyt.com
0.0.0.0 se.17gby.com
0.0.0.0 se.1qqxx.com
0.0.0.0 se.1txx.com
0.0.0.0 se.20bobo.com
0.0.0.0 se.22isese.com
0.0.0.0 se.258wyt.com
0.0.0.0 se.29smm.com
0.0.0.0 se.2qqxx.com
0.0.0.0 se.32rrr.com
0.0.0.0 se.32xxoo.com
0.0.0.0 se.33isese.com
0.0.0.0 se.33xxoo.com
0.0.0.0 se.3qquu.com
0.0.0.0 se.400wyt.com
0.0.0.0 se.44wen.com
0.0.0.0 se.456pao.com
0.0.0.0 se.456wyt.com
0.0.0.0 se.500xxoo.com
0.0.0.0 se.552se.com
0.0.0.0 se.55crw.com
0.0.0.0 se.55isese.com
0.0.0.0 se.567nba.com
0.0.0.0 se.567wyt.com
0.0.0.0 se.5jyss.com
0.0.0.0 se.5nxx.com
0.0.0.0 se.5qqbb.com
0.0.0.0 se.5qqcc.com
0.0.0.0 se.6322.info
0.0.0.0 se.654wyt.com
0.0.0.0 se.66qsw.com
0.0.0.0 se.678wyt.com
0.0.0.0 se.6bbss.com
0.0.0.0 se.6nxx.com
0.0.0.0 se.70kxw.com
0.0.0.0 se.766jj.com
0.0.0.0 se.789wyt.com
0.0.0.0 se.7bxx.com
0.0.0.0 se.7crw.com
0.0.0.0 se.800wyt.com
0.0.0.0 se.816xx.com
0.0.0.0 se.833kxw.com
0.0.0.0 se.900wyt.com
0.0.0.0 se.91rbr.com
0.0.0.0 se.92xxoo.com
0.0.0.0 se.940wyt.com
0.0.0.0 se.94gao.com
0.0.0.0 se.97ai.com
0.0.0.0 se.97sewyt.info
0.0.0.0 se.97wen.name
0.0.0.0 se.987wyt.com
0.0.0.0 se.997wyt.com
0.0.0.0 se.9kss.com
0.0.0.0 se.9nnnn.com
0.0.0.0 se.a6633.net
0.0.0.0 se.aafang.com
0.0.0.0 se.ai8k.com
0.0.0.0 se.aise11.com
0.0.0.0 se.av-av.info
0.0.0.0 se.beijingxx8.com
0.0.0.0 se.c66a.cn
0.0.0.0 se.chengrenwang.biz
0.0.0.0 se.qingwuyuetian.info
0.0.0.0 se.qswyt.in
0.0.0.0 se.sao79.com
0.0.0.0 se.sao94.com
0.0.0.0 se.se-sese.net
0.0.0.0 se.semeimei.org
0.0.0.0 se.sexdy7.com
0.0.0.0 se.sqwyt.im
0.0.0.0 se.sqwyt.us
0.0.0.0 se.tswyue.cn
0.0.0.0 se.woyaoxingjiaowang.net.cn
0.0.0.0 se.wyt.im
0.0.0.0 se.xxbo999.com
0.0.0.0 se.xxgg999.com
0.0.0.0 se11.info
0.0.0.0 se11se.net
0.0.0.0 se13se.com
0.0.0.0 se13se.net
0.0.0.0 se14se.net
0.0.0.0 se15.zy8s3.cn
0.0.0.0 se15se.com
0.0.0.0 se52se.com
0.0.0.0 search.ok365.com
0.0.0.0 searchbad.org
0.0.0.0 Searchportal.yousee.com
0.0.0.0 securitytestinternetguide.com
0.0.0.0 seibb.com
0.0.0.0 seo.2020sila.com
0.0.0.0 server38.2010player.info
0.0.0.0 serviceexe.com
0.0.0.0 sese.rentihome.com
0.0.0.0 seselu.com
0.0.0.0 seset.com
0.0.0.0 setao.info
0.0.0.0 sex52sex.com
0.0.0.0 sexa.k3w.ddisk.net
0.0.0.0 sexba.3322.org
0.0.0.0 sexba.budu.cc
0.0.0.0 sexba.cz.cc
0.0.0.0 sexba.nu.mu
0.0.0.0 sexbo66.com
0.0.0.0 sexdy7.com
0.0.0.0 sexkoj.info
0.0.0.0 sexkok.info
0.0.0.0 sexxse.com
0.0.0.0 sg.iyoyo.com.cn
0.0.0.0 sg.youluna.com
0.0.0.0 sg165.9966.org
0.0.0.0 shadu.eastad8.cn
0.0.0.0 shangav.com
0.0.0.0 shangshan.w990.vhostgo.com
0.0.0.0 sharetechnology.cn
0.0.0.0 she48.com
0.0.0.0 shier41.ww.stx8.com
0.0.0.0 shion5.80.cnnicidc.com
0.0.0.0 shipin39.cn
0.0.0.0 ships.ath.cx
0.0.0.0 shop.taobao359009580.com
0.0.0.0 shuihu.miduo.com
0.0.0.0 silvaluizsilva.50webs.com
0.0.0.0 silvecoolg.com
0.0.0.0 siteiscool.com
0.0.0.0 siwamm.net.cn
0.0.0.0 siwowz.com
0.0.0.0 sk01.9966.org
0.0.0.0 skyll2010.3322.org
0.0.0.0 sleepatnight.cn
0.0.0.0 slzzcom.com
0.0.0.0 smwy.siwang2010.com
0.0.0.0 smxx.zjhyedu.cn
0.0.0.0 snow.happynews1.com
0.0.0.0 so.nje0.cn
0.0.0.0 so11.cn
0.0.0.0 so8.sc.cn
0.0.0.0 socks5service.cn
0.0.0.0 sockslab.net
0.0.0.0 soft.go2000.org
0.0.0.0 soft17.vvnow.info
0.0.0.0 solocherry.ru
0.0.0.0 souhu.com
0.0.0.0 space11.webcindario.com
0.0.0.0 space2009city.cn
0.0.0.0 spafeixin.cn
0.0.0.0 sphusa.com
0.0.0.0 spiralarc.com
0.0.0.0 sportsbay.cn
0.0.0.0 sporttoday.cn
0.0.0.0 spysystemcom.cn
0.0.0.0 sq1l.cn
0.0.0.0 sql.55gg.com
0.0.0.0 ss.likekong.com
0.0.0.0 ss52ss.com
0.0.0.0 ssdao.com
0.0.0.0 sshsex.info
0.0.0.0 sss.ses99s.cn
0.0.0.0 ssss.66qsw.com
0.0.0.0 ssun.dddwfft.com
0.0.0.0 stallvars-2.cn
0.0.0.0 stamset.com
0.0.0.0 starlage.com
0.0.0.0 staticdne.9966.org
0.0.0.0 staticdnf.9966.org
0.0.0.0 statviewb.9966.org
